name;brzozowski-runtime;brzozowski-parsing;brzozowski-Brzozowski
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;2.91; 0.202112; 2.7229
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;0.03; 0.0325054; 0.0076
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;0.02; 0.0285015; 0.0082
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;0.19; 0.0848748; 0.1177
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;0.15; 0.127419; 0.0219
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;0.15; 0.125902; 0.0198
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;2.54; 1.52387; 0.9322
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.02; 0.0153311; 0.0052
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;0.01; 0.0101165; 0.0019
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;0.06; 0.0359742; 0.0280
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;0.12; 0.0172135; 0.1082
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;0.17; 0.0540046; 0.1156
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08769.mata;1.38; 0.240394; 1.1322
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08817.mata;1.39; 0.275895; 1.1500
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08868.mata;0.18; 0.163745; 0.0532
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08891.mata;2.67; 0.424196; 2.2296
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08893.mata;0.01; 0.00630261; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08923.mata;0.01; 0.0103421; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08956.mata;0.71; 0.434225; 0.2520
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09008.mata;0.04; 0.0114947; 0.0374
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09052.mata;0.68; 0.402662; 0.2400
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;0.02; 0.0200584; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;0.19; 0.122597; 0.0672
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;0.01; 0.00790061; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;0.0; 0.00444544; 0.0015
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;0.13; 0.114716; 0.0268
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;0.75; 0.441549; 0.2533
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;4.67; 0.0805161; 4.6447
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;1.47; 0.261017; 1.2197
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09248.mata;0.91; 0.153532; 0.7767
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09312.mata;0.96; 0.567372; 0.3046
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09322.mata;0.24; 0.141121; 0.0912
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;0.01; 0.015664; 0.0045
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;0.02; 0.0179773; 0.0066
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09458.mata;0.14; 0.131216; 0.0193
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09460.mata;0.01; 0.0062906; 0.0053
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09507.mata;0.17; 0.113153; 0.0460
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09604.mata;0.05; 0.0306125; 0.0250
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09609.mata;0.0; 0.00434687; 0.0038
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09685.mata;0.04; 0.0261093; 0.0176
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09752.mata;0.31; 0.0723176; 0.2362
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09781.mata;0.01; 0.00784574; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09843.mata;0.09; 0.0688468; 0.0237
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09860.mata;0.23; 0.168101; 0.0666
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09878.mata;0.18; 0.153678; 0.0221
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09881.mata;0.18; 0.151546; 0.0337
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09928.mata;0.2; 0.0823363; 0.1233
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10051.mata;0.14; 0.0914403; 0.0420
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10088.mata;0.28; 0.181722; 0.0952
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10092.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10101.mata;28.63; 0.440255; 28.5447
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10136.mata;1.47; 0.323068; 1.1163
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10159.mata;0.0; 0.00477202; 0.0021
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10191.mata;0.06; 0.0347042; 0.0291
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10231.mata;1.55; 0.341783; 1.1835
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10311.mata;0.36; 0.18714; 0.1604
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10323.mata;0.04; 0.00494688; 0.0382
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10352.mata;0.39; 0.323309; 0.0573
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10353.mata;0.14; 0.104802; 0.0481
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10396.mata;0.86; 0.0462418; 0.8056
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10401.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10402.mata;2.0; 1.46139; 0.3769
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10403.mata;1.44; 0.181233; 1.2445
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10452.mata;0.01; 0.010105; 0.0059
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10477.mata;0.35; 0.169481; 0.1570
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10483.mata;0.02; 0.0195967; 0.0071
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10534.mata;0.01; 0.0139109; 0.0046
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10537.mata;0.01; 0.0379684; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.01; 0.0263597; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.83; 0.481251; 0.3179
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.6; 0.196365; 0.4131
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.35; 0.187253; 0.1611
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.02; 0.0125324; 0.0053
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.03; 0.0273434; 0.0092
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.01; 0.0121931; 0.0041
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.99; 0.547822; 0.3192
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10864.mata;0.01; 0.0131973; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10881.mata;0.34; 0.178909; 0.1565
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;0.12; 0.149305; 0.0292
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;0.55; 0.199488; 0.3831
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11061.mata;0.1; 0.0724774; 0.0225
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11093.mata;0.35; 0.168484; 0.1651
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11099.mata;0.01; 0.0107469; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11128.mata;3.39; 0.386185; 3.0956
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11142.mata;0.8; 0.0422362; 0.7602
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11144.mata;1.55; 0.332215; 1.2240
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11184.mata;26.51; 0.475898; 26.5105
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11238.mata;0.38; 0.232862; 0.1502
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11296.mata;0.93; 0.541831; 0.3043
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11316.mata;2.42; 0.123252; 2.3076
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11344.mata;0.44; 0.161019; 0.2631
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11379.mata;0.01; 0.0109985; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11414.mata;25.76; 0.664157; 25.1491
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11420.mata;0.26; 0.129007; 0.1090
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11488.mata;0.33; 0.208452; 0.1624
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11506.mata;14.41; 0.494678; 14.0207
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11538.mata;0.92; 0.558829; 0.3906
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11556.mata;0.19; 0.156409; 0.0564
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11572.mata;0.08; 0.0699377; 0.0218
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11588.mata;0.01; 0.0129047; 0.0075
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11594.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11600.mata;0.01; 0.011308; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11605.mata;0.15; 0.110443; 0.0458
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11616.mata;0.02; 0.0163129; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11624.mata;2.46; 0.271062; 2.1761
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11630.mata;1.46; 0.326781; 1.1213
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11684.mata;0.03; 0.0281322; 0.0088
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11742.mata;0.59; 0.21454; 0.4851
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11764.mata;26.5; 0.554176; 25.9641
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11779.mata;0.15; 0.110127; 0.0435
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11876.mata;0.16; 0.017205; 0.1564
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11927.mata;0.28; 0.0778886; 0.1999
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11939.mata;0.01; 0.00611151; 0.0048
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11944.mata;0.12; 0.106554; 0.0349
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11968.mata;0.37; 0.20457; 0.1603
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11999.mata;2.5; 2.00509; 0.3657
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12001.mata;0.23; 0.135087; 0.0840
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12011.mata;0.47; 0.303899; 0.1481
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12026.mata;0.02; 0.0287228; 0.0084
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12047.mata;0.02; 0.0173967; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12055.mata;0.14; 0.119674; 0.0282
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12062.mata;0.01; 0.00982192; 0.0034
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12071.mata;0.28; 0.151672; 0.1148
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12107.mata;14.38; 8.65098; 4.9616
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12143.mata;ERR;ERR;ERR
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12153.mata;0.25; 0.148753; 0.0891
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12167.mata;2.6; 0.531245; 2.1440
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12182.mata;0.96; 0.0449809; 0.9248
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12185.mata;1.95; 1.43531; 0.3587
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12283.mata;0.38; 0.341217; 0.0491
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12290.mata;3.85; 2.60527; 1.1783
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12310.mata;0.41; 0.0305022; 0.3906
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12334.mata;0.08; 0.0553036; 0.0178
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12336.mata;0.7; 0.41317; 0.2589
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12345.mata;0.1; 0.0795407; 0.0227
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12355.mata;3.3; 0.36836; 2.9180
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12388.mata;0.18; 0.016342; 0.1735
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12419.mata;0.06; 0.0488; 0.0124
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12516.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12549.mata;2.46; 0.119825; 2.3498
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12554.mata;1.87; 0.240579; 1.6290
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12566.mata;0.01; 0.0109402; 0.0028
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12687.mata;0.06; 0.0332003; 0.0285
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12726.mata;0.01; 0.00774721; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12740.mata;0.32; 0.162175; 0.1505
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12829.mata;0.12; 0.11328; 0.0396
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12846.mata;2.5; 1.47774; 0.9159
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12853.mata;0.09; 0.0734677; 0.0224
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12881.mata;0.88; 0.143644; 0.7317
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12889.mata;0.14; 0.0986175; 0.0424
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13031.mata;0.01; 0.014174; 0.0047
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13074.mata;1.97; 1.51444; 0.3594
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13076.mata;1.0; 0.561084; 0.3270
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13116.mata;0.24; 0.0175057; 0.2222
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13127.mata;0.13; 0.0860671; 0.0377
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13195.mata;0.1; 0.0301401; 0.0694
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13200.mata;0.43; 0.0348734; 0.3953
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13211.mata;0.47; 0.294815; 0.1576
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13261.mata;0.2; 0.13544; 0.0660
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13315.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13413.mata;0.2; 0.133498; 0.0677
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13427.mata;0.38; 0.30572; 0.0526
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13437.mata;1.5; 0.255631; 1.2508
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13461.mata;0.02; 0.0182649; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13476.mata;0.19; 0.00757541; 0.1834
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13482.mata;0.0; 0.0035506; 0.0026
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13519.mata;0.31; 0.20853; 0.0812
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13603.mata;0.01; 0.00944954; 0.0040
automata/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13604.mata;0.09; 0.0662937; 0.0236
